0,0,0,0,0,0,0,0,98117,97660,97972,97737,97946,98083,97617,98030
0,0,0,0,0,0,0,0,98215,97666,97523,97891,98030,97945,98493,97803
0,0,0,0,0,0,0,0,97753,97229,97903,96941,97801,97025,98192,97241
0,0,0,0,0,0,0,0,98419,98119,98311,98171,97939,98071,98040,98518
0,0,0,0,0,0,0,0,98043,97818,98081,97522,97518,97611,97670,97711
0,0,0,0,0,0,0,0,98101,98136,98283,98155,97990,98409,98445,98109
0,0,0,0,0,0,0,0,97824,97602,98056,97958,97469,98157,97510,97620
0,0,0,0,0,0,0,0,98190,98703,97479,97442,98080,98583,98380,98385
0,0,0,0,0,0,0,0,97695,98140,97991,98026,97560,98078,98106,97819
0,0,0,0,0,0,0,0,97307,97233,97366,97920,98143,97200,97943,97703
0,0,0,0,0,0,0,0,98276,98322,97549,98718,98161,98002,98560,97574
0,0,0,0,0,0,0,0,97847,97573,97762,97780,97478,97944,97459,98162
0,0,0,0,0,0,0,0,98265,98059,98287,97836,97916,98711,98175,98718
0,0,0,0,0,0,0,0,97945,97478,97868,98045,97744,97257,97086,97955
0,0,0,0,0,0,0,0,98229,98221,98196,98394,97995,98032,97063,97418
0,0,0,0,0,0,0,0,97694,98048,97370,98249,98062,97814,98255,97581
