0,0,0,0,0,0,0,0,95607,96032,96170,95267,95707,95859,95554,95869
0,0,0,0,0,0,0,0,95560,96233,96427,96029,96480,95456,95368,95886
0,0,0,0,0,0,0,0,95760,95894,95638,95608,95816,95807,96089,96174
0,0,0,0,0,0,0,0,96317,95660,96410,96423,96584,96266,96458,96085
0,0,0,0,0,0,0,0,94917,96586,96086,96545,96143,96073,96170,95844
0,0,0,0,0,0,0,0,95863,95682,95615,96320,96667,95409,95948,95823
0,0,0,0,0,0,0,0,96344,95051,95524,95982,96023,95828,95907,96195
0,0,0,0,0,0,0,0,96115,95670,96383,96093,96389,95823,96138,96408
0,0,0,0,0,0,0,0,96254,96262,95953,96800,96286,96224,96474,96030
0,0,0,0,0,0,0,0,95682,95733,95698,96479,96160,95901,96354,95823
0,0,0,0,0,0,0,0,95740,96593,96096,96551,96362,96222,96014,96562
0,0,0,0,0,0,0,0,96424,95328,95771,96333,96303,95701,96208,95757
0,0,0,0,0,0,0,0,96395,96498,96566,96298,96525,95358,95898,96478
0,0,0,0,0,0,0,0,96465,96280,95531,95897,96192,96350,96353,96348
0,0,0,0,0,0,0,0,95607,95741,96155,96426,96585,96312,95782,96379
0,0,0,0,0,0,0,0,96045,95987,96177,95931,95891,96266,95058,96193
