0,744665,779257,771480,769145,766993,784827,780756,199499,0,0,0,0,0,0,0
0,764536,772752,758524,773835,781865,773009,782430,0,0,0,0,0,0,0,0
0,772391,772167,778559,759338,783622,780652,769662,0,0,0,0,0,0,0,0
0,781425,783247,770130,787612,788008,780874,788801,0,0,0,0,0,0,0,0
0,761686,763832,758846,783386,782159,784365,768280,0,0,0,0,0,0,0,0
0,783342,784341,784876,789638,780020,788978,781089,0,0,0,0,0,0,0,0
0,742593,745050,759341,762833,758794,759928,774173,0,0,0,0,0,0,0,0
0,784788,769739,784008,789006,788100,780283,788221,0,0,0,0,0,0,0,0
780457,783118,769697,785099,780629,788822,789347,789594,0,0,0,0,0,0,0,0
751465,736572,759493,743184,774350,750438,773861,764100,0,0,0,0,0,0,0,0
779555,762259,783912,784468,789367,780443,786528,787912,0,0,0,0,0,0,0,0
751717,772089,772030,776683,773842,782734,759737,783684,0,0,0,0,0,0,0,0
778540,782365,784523,783303,779424,781202,788490,789454,0,0,0,0,0,0,0,0
764262,759294,766720,748611,783575,782574,785380,774800,0,0,0,0,0,0,0,0
757237,765152,775079,773454,782949,782351,774263,772183,0,0,0,0,0,0,0,0
748524,773379,760409,777669,781025,783964,775425,767514,0,0,0,0,0,0,0,0
