0,0,0,0,0,0,0,0,91163,92438,92283,91914,91329,91686,92109,91703
0,0,0,0,0,0,0,0,91535,92395,92241,92716,92567,92064,92566,92785
0,0,0,0,0,0,0,0,92001,92746,91458,91773,92048,91721,92427,92563
0,0,0,0,0,0,0,0,92634,91689,92459,92080,92078,91890,92573,91955
0,0,0,0,0,0,0,0,92105,92102,92485,91770,91991,92192,92326,92178
0,0,0,0,0,0,0,0,92342,92389,91790,92278,92369,91972,92109,92310
0,0,0,0,0,0,0,0,92104,91933,91411,91819,92620,91964,91665,92205
0,0,0,0,0,0,0,0,91784,91929,92119,92536,92763,92099,92036,92570
0,0,0,0,0,0,0,0,92186,91553,92293,92359,92456,92478,92707,91939
0,0,0,0,0,0,0,0,92066,92093,92095,91811,92319,92425,92345,92251
0,0,0,0,0,0,0,0,91750,92350,92313,92521,92438,92653,91982,92509
0,0,0,0,0,0,0,0,92152,92045,91561,92052,91843,92191,92184,91922
0,0,0,0,0,0,0,0,92305,92237,92330,92420,92453,91852,91863,92335
0,0,0,0,0,0,0,0,92429,92108,91768,91749,92276,92032,92277,92372
0,0,0,0,0,0,0,0,91846,91924,92333,92853,92221,92652,92060,92491
0,0,0,0,0,0,0,0,91763,91808,92153,92274,91656,92376,91707,91764
